"","date","Type","N°Ref","G+","G_session","G_sp","MODIF","GENOTYPE_TRANS","INDEX_CAL","SEQULG_ANTAGENE_DEF_SEXE","µsat_HMbrut_SEXE","Cause_mort","Age","date1","Year","mois","saisonyear","Id","SEXE","geometry","x","y"
"670",2025-02-18,"U","U7425004",TRUE,2025-07-07,"Canis lupus",FALSE,"S95-004",1,"M","XY",NA,NA,2025-02-18,2025,2,2025,"S95-004","M",c(974352.499848407, 6568001.64307065),974352.499848407,6568001.64307065
"671",2025-02-18,"F","F7425020",TRUE,2025-05-26,"Canis lupus",FALSE,"S88-009",0.53125,"M","XY",NA,NA,2025-02-18,2025,2,2025,"S88-009","M",c(989352.499848407, 6533001.64307065),989352.499848407,6533001.64307065
"672",2025-02-18,"F","F2625102",TRUE,2025-05-26,"Canis lupus",FALSE,"S94-054",1,"F","XX",NA,NA,2025-02-18,2025,2,2025,"S94-054","F",c(899352.499848407, 6383001.64307065),899352.499848407,6383001.64307065
"673",2025-02-18,"F","F0525093",TRUE,2025-05-26,"Canis lupus",FALSE,"S94-030",1,"M","XY",NA,NA,2025-02-18,2025,2,2025,"S94-030","M",c(954352.499848407, 6408001.64307065),954352.499848407,6408001.64307065
"674",2025-02-18,"F","F7425096",TRUE,2025-05-26,"Canis lupus",FALSE,"S94-011",0.989583313465118,"M","XY",NA,NA,2025-02-18,2025,2,2025,"S94-011","M",c(1004352.49984841, 6548001.64307065),1004352.49984841,6548001.64307065
"675",2025-02-18,"F","F3925025",TRUE,2025-05-26,"Canis lupus",FALSE,"S92-091",1,"F","XX",NA,NA,2025-02-18,2025,2,2025,"S92-091","F",c(935602.499848407, 6605501.64307065),935602.499848407,6605501.64307065
"676",2025-02-18,"F","F3825072",TRUE,2025-04-07,"Canis lupus",FALSE,"S88-002",0.828125,"F","XX",NA,NA,2025-02-18,2025,2,2025,"S88-002","F",c(928102.499848407, 6433501.64307065),928102.499848407,6433501.64307065
"677",2025-02-18,"F","F2625101",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-077",0.786458313465118,"M","XY",NA,NA,2025-02-18,2025,2,2025,"S93-077","M",c(899352.499848407, 6383001.64307065),899352.499848407,6383001.64307065
"678",2025-02-18,"F","F0625060",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-037",0.994791686534882,"F","XX",NA,NA,2025-02-18,2025,2,2025,"S93-037","F",c(1024352.49984841, 6308001.64307065),1024352.49984841,6308001.64307065
"679",2025-02-18,"F","F2625098",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-019",1,"M","XY",NA,NA,2025-02-18,2025,2,2025,"S93-019","M",c(894352.499848407, 6383001.64307065),894352.499848407,6383001.64307065
"680",2025-02-19,"F","F0525094",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-087",0.822916686534882,"M","XY",NA,NA,2025-02-19,2025,2,2025,"S93-087","M",c(944352.499848407, 6383001.64307065),944352.499848407,6383001.64307065
"681",2025-02-19,"F","F2625104",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-023",0.723958313465118,"F","XX",NA,NA,2025-02-19,2025,2,2025,"S93-023","F",c(875102.499848407, 6385001.64307065),875102.499848407,6385001.64307065
"682",2025-02-19,"F","F2625106",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-072",0.588541686534882,"M","XY",NA,NA,2025-02-19,2025,2,2025,"S93-072","M",c(874352.499848407, 6393001.64307065),874352.499848407,6393001.64307065
"683",2025-02-19,"F","F2625108",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-018",0.697916686534882,"F","XX",NA,NA,2025-02-19,2025,2,2025,"S93-018","F",c(875102.499848407, 6395001.64307065),875102.499848407,6395001.64307065
"684",2025-02-19,"F","F2625159",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-008",0.989583313465118,"M","XY",NA,NA,2025-02-19,2025,2,2025,"S93-008","M",c(879352.499848407, 6378001.64307065),879352.499848407,6378001.64307065
"685",2025-02-19,"F","F2625160",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-008",0.911458313465118,"M","XY",NA,NA,2025-02-19,2025,2,2025,"S93-008","M",c(880102.499848407, 6375001.64307065),880102.499848407,6375001.64307065
"686",2025-02-19,"F","F2625140",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-021",0.713541686534882,"F","XY",NA,NA,2025-02-19,2025,2,2025,"S93-021","F",c(914352.499848407, 6403001.64307065),914352.499848407,6403001.64307065
"687",2025-02-19,"F","F7425040",TRUE,2025-07-07,"Canis lupus",FALSE,"S95-023",0.953125,"F","XX",NA,NA,2025-02-19,2025,2,2025,"S95-023","F",c(959352.499848407, 6523001.64307065),959352.499848407,6523001.64307065
"688",2025-02-19,"F","F1325059",TRUE,2025-05-26,"Canis lupus",FALSE,"S78-002",0.989583313465118,"F","XX",NA,NA,2025-02-19,2025,2,2025,"S78-002","F",c(923102.499848407, 6273501.64307065),923102.499848407,6273501.64307065
"689",2025-02-19,"F","F0525098",TRUE,2025-04-07,"Canis lupus",FALSE,"S79-044",0.9375,"F","XX",NA,NA,2025-02-19,2025,2,2025,"S79-044","F",c(970602.499848407, 6385501.64307065),970602.499848407,6385501.64307065
"690",2025-02-19,"F","F1325056",TRUE,2025-04-07,"Canis lupus",FALSE,"S88-023",0.515625,"F","XX",NA,NA,2025-02-19,2025,2,2025,"S88-023","F",c(898102.499848407, 6258501.64307065),898102.499848407,6258501.64307065
"691",2025-02-19,"F","F0525097",TRUE,2025-05-26,"Canis lupus",FALSE,"S65-35",1,"M","XY",NA,NA,2025-02-19,2025,2,2025,"S65-35","M",c(948102.499848407, 6408501.64307065),948102.499848407,6408501.64307065
"692",2025-02-19,"F","F8425048",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-093",0.958333313465118,"F","XX",NA,NA,2025-02-19,2025,2,2025,"S93-093","F",c(904352.499848407, 6313001.64307065),904352.499848407,6313001.64307065
"693",2025-02-20,"F","F0625063",TRUE,2025-07-07,"Canis lupus",FALSE,"S92-011",1,"F","XX",NA,NA,2025-02-20,2025,2,2025,"S92-011","F",c(1075602.49984841, 6340501.64307065),1075602.49984841,6340501.64307065
"694",2025-02-20,"F","F7425097",TRUE,2025-05-26,"Canis lupus",FALSE,"S88-104",0.614583313465118,"M","XY",NA,NA,2025-02-20,2025,2,2025,"S88-104","M",c(995102.499848407, 6545001.64307065),995102.499848407,6545001.64307065
"695",2025-02-20,"F","F0425117",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-013",0.619791686534882,"F","XX",NA,NA,2025-02-20,2025,2,2025,"S93-013","F",c(969352.499848407, 6383001.64307065),969352.499848407,6383001.64307065
"696",2025-02-20,"F","F8325097",TRUE,2025-04-07,"Canis lupus",FALSE,"S78-005",0.96875,"F","XX",NA,NA,2025-02-20,2025,2,2025,"S78-005","F",c(980102.499848407, 6240001.64307065),980102.499848407,6240001.64307065
"697",2025-02-20,"F","F0425121",TRUE,2025-07-07,"Canis lupus",FALSE,"S87-044",1,"M","XY",NA,NA,2025-02-20,2025,2,2025,"S87-044","M",c(995102.499848407, 6363251.64307065),995102.499848407,6363251.64307065
"698",2025-02-20,"F","F1325057",TRUE,2025-05-26,"Canis lupus",FALSE,"S94-048",1,"F","XX",NA,NA,2025-02-20,2025,2,2025,"S94-048","F",c(914352.499848407, 6243001.64307065),914352.499848407,6243001.64307065
"699",2025-02-20,"F","F0425122",TRUE,2025-05-26,"Canis lupus",FALSE,"S94-006",0.833333313465118,"F","XX",NA,NA,2025-02-20,2025,2,2025,"S94-006","F",c(994352.499848407, 6363001.64307065),994352.499848407,6363001.64307065
"700",2025-02-20,"F","F7425021",TRUE,2025-04-07,"Canis lupus",FALSE,"S87-085",0.994791686534882,"M","XY",NA,NA,2025-02-20,2025,2,2025,"S87-085","M",c(985102.499848407, 6590001.64307065),985102.499848407,6590001.64307065
"701",2025-02-20,"F","F3825092",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-005",0.786458313465118,"M","XY",NA,NA,2025-02-20,2025,2,2025,"S93-005","M",c(910602.499848407, 6470501.64307065),910602.499848407,6470501.64307065
"702",2025-02-20,"F","F0625064",TRUE,2025-07-07,"Canis lupus",FALSE,"S92-011",0.802083313465118,"F","XX",NA,NA,2025-02-20,2025,2,2025,"S92-011","F",c(1078102.49984841, 6338501.64307065),1078102.49984841,6338501.64307065
"703",2025-02-20,"F","F0425118",TRUE,2025-05-26,"Canis lupus",FALSE,"S94-063",0.864583313465118,"F","XX",NA,NA,2025-02-20,2025,2,2025,"S94-063","F",c(904352.499848407, 6323001.64307065),904352.499848407,6323001.64307065
"704",2025-02-20,"F","F0625065",TRUE,2025-07-07,"Canis lupus",FALSE,"S92-011",0.869791686534882,"F","XX",NA,NA,2025-02-20,2025,2,2025,"S92-011","F",c(1075852.49984841, 6338751.64307065),1075852.49984841,6338751.64307065
"705",2025-02-20,"F","F8425049",TRUE,2025-05-26,"Canis lupus",FALSE,"S94-018",0.791666686534882,"M","XY",NA,NA,2025-02-20,2025,2,2025,"S94-018","M",c(900102.499848407, 6320001.64307065),900102.499848407,6320001.64307065
"706",2025-02-20,"F","F2625117",TRUE,2025-05-26,"Canis lupus",FALSE,"S94-053",0.916666686534882,"F","XX",NA,NA,2025-02-20,2025,2,2025,"S94-053","F",c(894352.499848407, 6383001.64307065),894352.499848407,6383001.64307065
"707",2025-02-20,"F","F2625116",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-019",0.802083313465118,"M","XY",NA,NA,2025-02-20,2025,2,2025,"S93-019","M",c(895102.499848407, 6385001.64307065),895102.499848407,6385001.64307065
"708",2025-02-20,"F","F2625114",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-074",0.942708313465118,"F","XX",NA,NA,2025-02-20,2025,2,2025,"S93-074","F",c(894352.499848407, 6388001.64307065),894352.499848407,6388001.64307065
"709",2025-02-20,"F","F2625113",TRUE,2025-05-26,"Canis lupus",FALSE,"S55-05",0.625,"M","XY",NA,NA,2025-02-20,2025,2,2025,"S55-05","M",c(894352.499848407, 6388001.64307065),894352.499848407,6388001.64307065
"710",2025-02-20,"F","F2625110",TRUE,2025-04-07,"Canis lupus",FALSE,"S87-033",0.6875,"M","XY",NA,NA,2025-02-20,2025,2,2025,"S87-033","M",c(890102.499848407, 6375001.64307065),890102.499848407,6375001.64307065
"711",2025-02-21,"F","F0425124",TRUE,2025-07-07,"Canis lupus",FALSE,"S95-025",0.958333313465118,"F","XX",NA,NA,2025-02-21,2025,2,2025,"S95-025","F",c(984352.499848407, 6363001.64307065),984352.499848407,6363001.64307065
"712",2025-02-21,"F","F0525162",TRUE,2025-05-26,"Canis lupus",FALSE,"S72-023",0.947916686534882,"M","XY",NA,NA,2025-02-21,2025,2,2025,"S72-023","M",c(949352.499848407, 6413001.64307065),949352.499848407,6413001.64307065
"713",2025-02-21,"F","F0425133",TRUE,2025-05-26,"Canis lupus",FALSE,"S94-004",0.859375,"M","XY",NA,NA,2025-02-21,2025,2,2025,"S94-004","M",c(985102.499848407, 6370001.64307065),985102.499848407,6370001.64307065
"714",2025-02-21,"F","F0425129",TRUE,2025-05-26,"Canis lupus",FALSE,"S94-041",0.90625,"M","XY",NA,NA,2025-02-21,2025,2,2025,"S94-041","M",c(999352.499848407, 6373001.64307065),999352.499848407,6373001.64307065
"715",2025-02-21,"F","F0425127",TRUE,2025-05-26,"Canis lupus",FALSE,"S94-006",0.90625,"F","XX",NA,NA,2025-02-21,2025,2,2025,"S94-006","F",c(1005102.49984841, 6375001.64307065),1005102.49984841,6375001.64307065
"716",2025-02-21,"F","F0425125",TRUE,2025-05-26,"Canis lupus",FALSE,"S87-043",1,"F","XX",NA,NA,2025-02-21,2025,2,2025,"S87-043","F",c(984352.499848407, 6363001.64307065),984352.499848407,6363001.64307065
"717",2025-02-21,"F","F3825095",TRUE,2025-05-26,"Canis lupus",FALSE,"S93-022",0.90625,"M","XY",NA,NA,2025-02-21,2025,2,2025,"S93-022","M",c(925102.499848407, 6480001.64307065),925102.499848407,6480001.64307065
"718",2025-02-21,"F","F0425123",TRUE,2025-05-26,"Canis lupus",FALSE,"S93-061",0.994791686534882,"M","XY",NA,NA,2025-02-21,2025,2,2025,"S93-061","M",c(985102.499848407, 6375001.64307065),985102.499848407,6375001.64307065
"719",2025-02-21,"F","F8325101",TRUE,2025-05-26,"Canis lupus",FALSE,"S82-062",0.640625,"F","XY",NA,NA,2025-02-21,2025,2,2025,"S82-062","F",c(954352.499848407, 6238001.64307065),954352.499848407,6238001.64307065
"720",2025-02-21,"F","F8325100",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-075",0.916666686534882,"M","XY",NA,NA,2025-02-21,2025,2,2025,"S93-075","M",c(954352.499848407, 6238001.64307065),954352.499848407,6238001.64307065
"721",2025-02-21,"F","F8325099",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-094",0.59375,"M","XY",NA,NA,2025-02-21,2025,2,2025,"S93-094","M",c(944352.499848407, 6228001.64307065),944352.499848407,6228001.64307065
"722",2025-02-21,"F","F8325098",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-095",0.760416686534882,"M","XY",NA,NA,2025-02-21,2025,2,2025,"S93-095","M",c(954352.499848407, 6228001.64307065),954352.499848407,6228001.64307065
"723",2025-02-21,"F","F7425023",TRUE,2025-05-26,"Canis lupus",FALSE,"S92-131",0.958333313465118,"M","XY",NA,NA,2025-02-21,2025,2,2025,"S92-131","M",c(980102.499848407, 6530001.64307065),980102.499848407,6530001.64307065
"724",2025-02-21,"F","F7425024",TRUE,2025-05-26,"Canis lupus",FALSE,"S94-014",0.864583313465118,"F","XX",NA,NA,2025-02-21,2025,2,2025,"S94-014","F",c(979352.499848407, 6528001.64307065),979352.499848407,6528001.64307065
"725",2025-02-21,"F","F0425126",TRUE,2025-05-26,"Canis lupus",FALSE,"S79-006",1,"M","XY",NA,NA,2025-02-21,2025,2,2025,"S79-006","M",c(984352.499848407, 6363001.64307065),984352.499848407,6363001.64307065
"726",2025-02-22,"F","F0525104",TRUE,2025-05-26,"Canis lupus",FALSE,"S89-014",0.677083313465118,"M","XY",NA,NA,2025-02-22,2025,2,2025,"S89-014","M",c(955102.499848407, 6400001.64307065),955102.499848407,6400001.64307065
"727",2025-02-22,"F","F0525105",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-012",1,"M","XY",NA,NA,2025-02-22,2025,2,2025,"S93-012","M",c(955602.499848407, 6400501.64307065),955602.499848407,6400501.64307065
"728",2025-02-22,"F","F2525007",TRUE,2025-05-26,"Canis lupus",FALSE,"S94-036",0.989583313465118,"F","XX",NA,NA,2025-02-22,2025,2,2025,"S94-036","F",c(939352.499848407, 6623001.64307065),939352.499848407,6623001.64307065
"729",2025-02-23,"F","F0425130",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-029",0.692708313465118,"M","XY",NA,NA,2025-02-23,2025,2,2025,"S93-029","M",c(944352.499848407, 6298001.64307065),944352.499848407,6298001.64307065
"730",2025-02-23,"F","F3825128",TRUE,2025-07-07,"Canis lupus",FALSE,"S75-044",0.979166686534882,"M","XY",NA,NA,2025-02-23,2025,2,2025,"S75-044","M",c(899352.499848407, 6443001.64307065),899352.499848407,6443001.64307065
"731",2025-02-23,"F","F0425131",TRUE,2025-04-07,"Canis lupus",FALSE,"S92-109",0.770833313465118,"F","XX",NA,NA,2025-02-23,2025,2,2025,"S92-109","F",c(940102.499848407, 6300001.64307065),940102.499848407,6300001.64307065
"732",2025-02-23,"F","F0525102",TRUE,2025-05-26,"Canis lupus",FALSE,"S65-35",0.645833313465118,"M","XY",NA,NA,2025-02-23,2025,2,2025,"S65-35","M",c(950852.499848407, 6408751.64307065),950852.499848407,6408751.64307065
"733",2025-02-23,"F","F7425043",TRUE,2025-05-26,"Canis lupus",FALSE,"S94-019",0.854166686534882,"M","XY",NA,NA,2025-02-23,2025,2,2025,"S94-019","M",c(985102.499848407, 6545001.64307065),985102.499848407,6545001.64307065
"734",2025-02-23,"F","F3825105",TRUE,2025-05-26,"Canis lupus",FALSE,"S87-088",0.885416686534882,"F","XX",NA,NA,2025-02-23,2025,2,2025,"S87-088","F",c(939352.499848407, 6448001.64307065),939352.499848407,6448001.64307065
"735",2025-02-23,"F","F7425042",TRUE,2025-05-26,"Canis lupus",FALSE,"S94-017",0.927083313465118,"F","XX",NA,NA,2025-02-23,2025,2,2025,"S94-017","F",c(984352.499848407, 6543001.64307065),984352.499848407,6543001.64307065
"736",2025-02-23,"F","F3825104",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-036",0.619791686534882,"M","XY",NA,NA,2025-02-23,2025,2,2025,"S93-036","M",c(940102.499848407, 6450001.64307065),940102.499848407,6450001.64307065
"737",2025-02-24,"F","F7325032",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-069",0.875,"M","XY",NA,NA,2025-02-24,2025,2,2025,"S93-069","M",c(984352.499848407, 6483001.64307065),984352.499848407,6483001.64307065
"738",2025-02-24,"F","F3825097",TRUE,2025-04-07,"Canis lupus",FALSE,"S86-015",0.885416686534882,"M","XY",NA,NA,2025-02-24,2025,2,2025,"S86-015","M",c(939352.499848407, 6458001.64307065),939352.499848407,6458001.64307065
"739",2025-02-24,"F","F1925017",TRUE,2025-04-07,"Canis lupus",FALSE,"S89-030",1,"M","XY",NA,NA,2025-02-24,2025,2,2025,"S89-030","M",c(630602.499848407, 6505501.64307065),630602.499848407,6505501.64307065
"740",2025-02-24,"F","F0525103",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-027",0.9375,"F","XX",NA,NA,2025-02-24,2025,2,2025,"S93-027","F",c(954352.499848407, 6373001.64307065),954352.499848407,6373001.64307065
"741",2025-02-24,"F","F7325030",TRUE,2025-04-07,"Canis lupus",FALSE,"S88-014",0.984375,"M","XY",NA,NA,2025-02-24,2025,2,2025,"S88-014","M",c(994352.499848407, 6498001.64307065),994352.499848407,6498001.64307065
"742",2025-02-24,"F","F7325036",TRUE,2025-04-07,"Canis lupus",FALSE,"S87-129",0.875,"M","XY",NA,NA,2025-02-24,2025,2,2025,"S87-129","M",c(975102.499848407, 6490001.64307065),975102.499848407,6490001.64307065
"743",2025-02-24,"F","F0525197",TRUE,2025-05-26,"Canis lupus",FALSE,"S81-116",0.614583313465118,"F","XX",NA,NA,2025-02-24,2025,2,2025,"S81-116","F",c(999352.499848407, 6413001.64307065),999352.499848407,6413001.64307065
"744",2025-02-24,"F","F7325040",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-071",0.666666686534882,"F","XX",NA,NA,2025-02-24,2025,2,2025,"S93-071","F",c(989352.499848407, 6463001.64307065),989352.499848407,6463001.64307065
"745",2025-02-25,"F","F0525108",TRUE,2025-07-07,"Canis lupus",FALSE,"S95-049",0.864583313465118,"F","XX",NA,NA,2025-02-25,2025,2,2025,"S95-049","F",c(989352.499848407, 6403001.64307065),989352.499848407,6403001.64307065
"746",2025-02-25,"F","F0525107",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-051",0.770833313465118,"M","XY",NA,NA,2025-02-25,2025,2,2025,"S93-051","M",c(1004352.49984841, 6413001.64307065),1004352.49984841,6413001.64307065
"747",2025-02-25,"F","F0525106",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-088",0.791666686534882,"F","XX",NA,NA,2025-02-25,2025,2,2025,"S93-088","F",c(919352.499848407, 6368001.64307065),919352.499848407,6368001.64307065
"748",2025-02-25,"F","F3825079",TRUE,2025-04-07,"Canis lupus",FALSE,"S92-019",0.958333313465118,"F","XX",NA,NA,2025-02-25,2025,2,2025,"S92-019","F",c(938102.499848407, 6438501.64307065),938102.499848407,6438501.64307065
"749",2025-02-25,"F","F7425090",TRUE,2025-05-26,"Canis lupus",FALSE,"S94-011",0.989583313465118,"M","XY",NA,NA,2025-02-25,2025,2,2025,"S94-011","M",c(1000102.49984841, 6545001.64307065),1000102.49984841,6545001.64307065
"750",2025-02-25,"F","F0625071",TRUE,2025-07-07,"Canis lupus",FALSE,"S95-002",0.875,"F","XX",NA,NA,2025-02-25,2025,2,2025,"S95-002","F",c(1015102.49984841, 6355001.64307065),1015102.49984841,6355001.64307065
"751",2025-02-25,"F","F0625070",TRUE,2025-07-07,"Canis lupus",FALSE,"S95-006",0.9375,"F","XX",NA,NA,2025-02-25,2025,2,2025,"S95-006","F",c(1049352.49984841, 6333001.64307065),1049352.49984841,6333001.64307065
"752",2025-02-25,"F","F3825080",TRUE,2025-05-26,"Canis lupus",FALSE,"S93-031",0.885416686534882,"M","XY",NA,NA,2025-02-25,2025,2,2025,"S93-031","M",c(934352.499848407, 6438001.64307065),934352.499848407,6438001.64307065
"753",2025-02-25,"F","F3825078",TRUE,2025-05-26,"Canis lupus",FALSE,"S92-019",0.5,"F","XX",NA,NA,2025-02-25,2025,2,2025,"S92-019","F",c(935852.499848407, 6438751.64307065),935852.499848407,6438751.64307065
"754",2025-02-25,"F","F3825076",TRUE,2025-04-07,"Canis lupus",FALSE,"S75-044",0.916666686534882,"M","XY",NA,NA,2025-02-25,2025,2,2025,"S75-044","M",c(905102.499848407, 6445001.64307065),905102.499848407,6445001.64307065
"755",2025-02-25,"F","F3825077",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-031",0.546875,"M","NA",NA,NA,2025-02-25,2025,2,2025,"S93-031","M",c(935102.499848407, 6445001.64307065),935102.499848407,6445001.64307065
"756",2025-02-26,"F","F0625073",TRUE,2025-07-07,"Canis lupus",FALSE,"S95-007",0.942708313465118,"M","XY",NA,NA,2025-02-26,2025,2,2025,"S95-007","M",c(1009352.49984841, 6343001.64307065),1009352.49984841,6343001.64307065
"757",2025-02-26,"F","F0625075",TRUE,2025-07-07,"Canis lupus",FALSE,"S89-004",0.942708313465118,"M","XY",NA,NA,2025-02-26,2025,2,2025,"S89-004","M",c(1004352.49984841, 6348001.64307065),1004352.49984841,6348001.64307065
"758",2025-02-26,"F","F2625133",TRUE,2025-04-07,"Canis lupus",FALSE,"S92-102",1,"F","XX",NA,NA,2025-02-26,2025,2,2025,"S92-102","F",c(885602.499848407, 6365501.64307065),885602.499848407,6365501.64307065
"759",2025-02-26,"F","F2625129",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-123",0.8125,"M","XY",NA,NA,2025-02-26,2025,2,2025,"S93-123","M",c(879352.499848407, 6368001.64307065),879352.499848407,6368001.64307065
"760",2025-02-26,"F","F2625128",TRUE,2025-05-26,"Canis lupus",FALSE,"S87-017",0.755208313465118,"F","XX",NA,NA,2025-02-26,2025,2,2025,"S87-017","F",c(885102.499848407, 6380001.64307065),885102.499848407,6380001.64307065
"761",2025-02-26,"F","F2625136",TRUE,2025-04-07,"Canis lupus",FALSE,"S87-084",0.677083313465118,"F","XX",NA,NA,2025-02-26,2025,2,2025,"S87-084","F",c(874352.499848407, 6433001.64307065),874352.499848407,6433001.64307065
"762",2025-02-26,"F","F2625137",TRUE,2025-04-07,"Canis lupus",FALSE,"S92-142",0.916666686534882,"M","XY",NA,NA,2025-02-26,2025,2,2025,"S92-142","M",c(874352.499848407, 6438001.64307065),874352.499848407,6438001.64307065
"763",2025-02-26,"F","F8425052",TRUE,2025-04-07,"Canis lupus",FALSE,"S91-004",0.979166686534882,"F","XX",NA,NA,2025-02-26,2025,2,2025,"S91-004","F",c(889352.499848407, 6343001.64307065),889352.499848407,6343001.64307065
"764",2025-02-26,"F","F0625077",TRUE,2025-05-26,"Canis lupus",FALSE,"S92-046",0.932291686534882,"M","XY",NA,NA,2025-02-26,2025,2,2025,"S92-046","M",c(1025102.49984841, 6335001.64307065),1025102.49984841,6335001.64307065
"765",2025-02-26,"F","F2625118",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-043",0.901041686534882,"F","XX",NA,NA,2025-02-26,2025,2,2025,"S93-043","F",c(859352.499848407, 6408001.64307065),859352.499848407,6408001.64307065
"766",2025-02-26,"F","F2625135",TRUE,2025-04-07,"Canis lupus",FALSE,"S89-026",0.875,"M","XY",NA,NA,2025-02-26,2025,2,2025,"S89-026","M",c(885102.499848407, 6370001.64307065),885102.499848407,6370001.64307065
"767",2025-02-26,"F","F8425053",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-011",0.6875,"M","XY",NA,NA,2025-02-26,2025,2,2025,"S93-011","M",c(890602.499848407, 6340501.64307065),890602.499848407,6340501.64307065
